date,coronavirus,isPartial,year,month,pandemic,simp,quarantine,furlough,asymptomatic,glizzy,wfh,epidemic,bipoc,pog,based,gaslighting,karen,wap,social distance
2009-02-01,,False,2009,2,,,,,,,,,0.0,,,,,,
2009-03-01,,False,2009,3,,,,,,,,,0.0,,,,,,
2009-04-01,,False,2009,4,,,,,,,,,0.0,,,,,,
2009-05-01,,False,2009,5,,,,,,,,,0.0,,,,,,
2009-06-01,,False,2009,6,,,,,,,,,0.0,,,,,,
2009-07-01,,False,2009,7,,,,,,,,,0.0,,,,,,
2009-08-01,,False,2009,8,,,,,,,,,0.0,,,,,,
2009-09-01,,False,2009,9,,,,,,,,,0.0,,,,,,
2009-10-01,,False,2009,10,,,,,,,,,0.0,,,,,,
2009-11-01,,False,2009,11,,,,,,,,,0.0,,,,,,
2009-12-01,,False,2009,12,,,,,,,,,0.0,,,,,,
2010-01-01,,False,2010,1,,,,,,,,,0.0,,,,,,
2010-02-01,,False,2010,2,,,,,,,,,0.0,,,,,,
2010-03-01,,False,2010,3,,,,,,,,,0.0,,,,,,
2010-04-01,,False,2010,4,,,,,,,,,0.0,,,,,,
2010-05-01,,False,2010,5,,,,,,,,,0.0,,,,,,
2010-06-01,,False,2010,6,,,,,,,,,0.0,,,,,,
2010-07-01,,False,2010,7,,,,,,,,,0.0,,,,,,
2010-08-01,,False,2010,8,,,,,,,,,0.0,,,,,,
2010-09-01,,False,2010,9,,,,,,,,,0.0,,,,,,
2010-10-01,,False,2010,10,,,,,,,,,0.0,,,,,,
2010-11-01,,False,2010,11,,,,,,,,,0.0,,,,,,
2010-12-01,,False,2010,12,,,,,,,,,0.0,,,,,,
2011-01-01,,False,2011,1,,,,,,,,,0.0,,,,,,
2011-02-01,,False,2011,2,,,,,,,,,0.0,,,,,,
2011-03-01,,False,2011,3,,,,,,,,,0.0,,,,,,
2011-04-01,,False,2011,4,,,,,,,,,0.0,,,,,,
2011-05-01,,False,2011,5,,,,,,,,,0.0,,,,,,
2011-06-01,,False,2011,6,,,,,,,,,0.0,,,,,,
2011-07-01,,False,2011,7,,,,,,,,,0.0,,,,,,
2011-08-01,,False,2011,8,,,,,,,,,0.0,,,,,,
2011-09-01,,False,2011,9,,,,,,,,,0.0,,,,,,
2011-10-01,,False,2011,10,,,,,,,,,0.0,,,,,,
2011-11-01,,False,2011,11,,,,,,,,,0.0,,,,,,
2011-12-01,,False,2011,12,,,,,,,,,0.0,,,,,,
2012-01-01,,False,2012,1,,,,,,,,,0.0,,,,,,
2012-02-01,,False,2012,2,,,,,,,,,0.0,,,,,,
2012-03-01,,False,2012,3,,,,,,,,,0.0,,,,,,
2012-04-01,,False,2012,4,,,,,,,,,0.0,,,,,,
2012-05-01,,False,2012,5,,,,,,,,,0.0,,,,,,
2012-06-01,,False,2012,6,,,,,,,,,0.0,,,,,,
2012-07-01,,False,2012,7,,,,,,,,,0.0,,,,,,
2012-08-01,,False,2012,8,,,,,,,,,0.0,,,,,,
2012-09-01,,False,2012,9,,,,,,,,,0.0,,,,,,
2012-10-01,,False,2012,10,,,,,,,,,0.0,,,,,,
2012-11-01,,False,2012,11,,,,,,,,,0.0,,,,,,
2012-12-01,,False,2012,12,,,,,,,,,0.0,,,,,,
2013-01-01,,False,2013,1,,,,,,,,,0.0,,,,,,
2013-02-01,,False,2013,2,,,,,,,,,0.0,,,,,,
2013-03-01,,False,2013,3,,,,,,,,,0.0,,,,,,
2013-04-01,,False,2013,4,,,,,,,,,0.0,,,,,,
2013-05-01,,False,2013,5,,,,,,,,,0.0,,,,,,
2013-06-01,,False,2013,6,,,,,,,,,0.0,,,,,,
2013-07-01,,False,2013,7,,,,,,,,,0.0,,,,,,
2013-08-01,,False,2013,8,,,,,,,,,0.0,,,,,,
2013-09-01,,False,2013,9,,,,,,,,,0.0,,,,,,
2013-10-01,,False,2013,10,,,,,,,,,0.0,,,,,,
2013-11-01,,False,2013,11,,,,,,,,,0.0,,,,,,
2013-12-01,,False,2013,12,,,,,,,,,0.0,,,,,,
2014-01-01,,False,2014,1,,,,,,,,,0.0,,,,,,
2014-02-01,,False,2014,2,,,,,,,,,0.0,,,,,,
2014-03-01,,False,2014,3,,,,,,,,,0.0,,,,,,
2014-04-01,,False,2014,4,,,,,,,,,0.0,,,,,,
2014-05-01,,False,2014,5,,,,,,,,,0.0,,,,,,
2014-06-01,,False,2014,6,,,,,,,,,0.0,,,,,,
2014-07-01,,False,2014,7,,,,,,,,,0.0,,,,,,
2014-08-01,,False,2014,8,,,,,,,,,0.0,,,,,,
2014-09-01,,False,2014,9,,,,,,,,,0.0,,,,,,
2014-10-01,,False,2014,10,,,,,,,,,0.0,,,,,,
2014-11-01,,False,2014,11,,,,,,,,,0.0,,,,,,
2014-12-01,,False,2014,12,,,,,,,,,0.0,,,,,,
2015-01-01,,False,2015,1,,,,,,,,,0.0,,,,,,
2015-02-01,,False,2015,2,,,,,,,,,0.0,,,,,,
2015-03-01,,False,2015,3,,,,,,,,,0.0,,,,,,
2015-04-01,,False,2015,4,,,,,,,,,0.0,,,,,,
2015-05-01,,False,2015,5,,,,,,,,,0.0,,,,,,
2015-06-01,,False,2015,6,,,,,,,,,0.0,,,,,,
2015-07-01,,False,2015,7,,,,,,,,,0.0,,,,,,
2015-08-01,,False,2015,8,,,,,,,,,0.0,,,,,,
2015-09-01,,False,2015,9,,,,,,,,,0.0,,,,,,
2015-10-01,,False,2015,10,,,,,,,,,0.0,,,,,,
2015-11-01,,False,2015,11,,,,,,,,,0.0,,,,,,
2015-12-01,,False,2015,12,,,,,,,,,0.0,,,,,,
2016-01-01,,False,2016,1,,,,,,,,,0.0,,,,,,
2016-02-01,,False,2016,2,,,,,,,,,0.0,,,,,,
2016-03-01,,False,2016,3,,,,,,,,,0.0,,,,,,
2016-04-01,,False,2016,4,,,,,,,,,0.0,,,,,,
2016-05-01,,False,2016,5,,,,,,,,,0.0,,,,,,
2016-06-01,,False,2016,6,,,,,,,,,0.0,,,,,,
2016-07-01,,False,2016,7,,,,,,,,,0.0,,,,,,
2016-08-01,,False,2016,8,,,,,,,,,0.0,,,,,,
2016-09-01,,False,2016,9,,,,,,,,,0.0,,,,,,
2016-10-01,,False,2016,10,,,,,,,,,0.0,,,,,,
2016-11-01,,False,2016,11,,,,,,,,,0.0,,,,,,
2016-12-01,,False,2016,12,,,,,,,,,0.0,,,,,,
2017-01-01,,False,2017,1,,,,,,,,,0.0,,,,,,
2017-02-01,,False,2017,2,,,,,,,,,0.0,,,,,,
2017-03-01,,False,2017,3,,,,,,,,,0.0,,,,,,
2017-04-01,,False,2017,4,,,,,,,,,0.0,,,,,,
2017-05-01,,False,2017,5,,,,,,,,,0.0,,,,,,
2017-06-01,,False,2017,6,,,,,,,,,0.0,,,,,,
2017-07-01,,False,2017,7,,,,,,,,,0.0,,,,,,
2017-08-01,,False,2017,8,,,,,,,,,0.0,,,,,,
2017-09-01,,False,2017,9,,,,,,,,,0.0,,,,,,
2017-10-01,,False,2017,10,,,,,,,,,0.0,,,,,,
2017-11-01,,False,2017,11,,,,,,,,,0.0,,,,,,
2017-12-01,,False,2017,12,,,,,,,,,0.0,,,,,,
2018-01-01,,False,2018,1,,,,,,,,,0.0,,,,,,
2018-02-01,,False,2018,2,,,,,,,,,0.0,,,,,,
2018-03-01,,False,2018,3,,,,,,,,,0.0,,,,,,
2018-04-01,,False,2018,4,,,,,,,,,0.0,,,,,,
2018-05-01,,False,2018,5,,,,,,,,,0.0,,,,,,
2018-06-01,,False,2018,6,,,,,,,,,0.0,,,,,,
2018-07-01,,False,2018,7,,,,,,,,,1.0,,,,,,
2018-08-01,,False,2018,8,,,,,,,,,0.0,,,,,,
2018-09-01,,False,2018,9,,,,,,,,,0.0,,,,,,
2018-10-01,,False,2018,10,,,,,,,,,0.0,,,,,,
2018-11-01,,False,2018,11,,,,,,,,,0.0,,,,,,
2018-12-01,,False,2018,12,,,,,,,,,0.0,,,,,,
2019-01-01,,False,2019,1,,,,,,,,,2.0,,,,,,
2019-02-01,,False,2019,2,,,,,,,,,2.0,,,,,,
2019-03-01,,False,2019,3,,,,,,,,,1.0,,,,,,
2019-04-01,,False,2019,4,,,,,,,,,1.0,,,,,,
2019-05-01,,False,2019,5,,,,,,,,,1.0,,,,,,
2019-06-01,,False,2019,6,,,,,,,,,1.0,,,,,,
2019-07-01,,False,2019,7,,,,,,,,,2.0,,,,,,
2019-08-01,,False,2019,8,,,,,,,,,1.0,,,,,,
2019-09-01,,False,2019,9,,,,,,,,,1.0,,,,,,
2019-10-01,,False,2019,10,,,,,,,,,1.0,,,,,,
2019-11-01,,False,2019,11,,,,,,,,,1.0,,,,,,
2019-12-01,,False,2019,12,,,,,,,,,1.0,,,,,,
2020-01-01,,False,2020,1,,,,,,,,,1.0,,,,,,
2020-02-01,,False,2020,2,,,,,,,,,2.0,,,,,,
2020-03-01,,False,2020,3,,,,,,,,,1.0,,,,,,
2020-04-01,,False,2020,4,,,,,,,,,2.0,,,,,,
2020-05-01,,False,2020,5,,,,,,,,,13.0,,,,,,
2020-06-01,,False,2020,6,,,,,,,,,100.0,,,,,,
2020-07-01,,False,2020,7,,,,,,,,,36.0,,,,,,
2020-08-01,,False,2020,8,,,,,,,,,25.0,,,,,,
2020-09-01,,False,2020,9,,,,,,,,,21.0,,,,,,
2020-10-01,,False,2020,10,,,,,,,,,15.0,,,,,,
2020-11-01,,False,2020,11,,,,,,,,,15.0,,,,,,
2020-12-01,,True,2020,12,,,,,,,,,13.0,,,,,,
2004-01-01,,False,2004,1,,,,,,,,,,8.0,,,,,
2004-02-01,,False,2004,2,,,,,,,,,,12.0,,,,,
2004-03-01,,False,2004,3,,,,,,,,,,8.0,,,,,
2004-04-01,,False,2004,4,,,,,,,,,,7.0,,,,,
2004-05-01,,False,2004,5,,,,,,,,,,12.0,,,,,
2004-06-01,,False,2004,6,,,,,,,,,,15.0,,,,,
2004-07-01,,False,2004,7,,,,,,,,,,10.0,,,,,
2004-08-01,,False,2004,8,,,,,,,,,,7.0,,,,,
2004-09-01,,False,2004,9,,,,,,,,,,10.0,,,,,
2004-10-01,,False,2004,10,,,,,,,,,,11.0,,,,,
2004-11-01,,False,2004,11,,,,,,,,,,9.0,,,,,
2004-12-01,,False,2004,12,,,,,,,,,,7.0,,,,,
2005-01-01,,False,2005,1,,,,,,,,,,7.0,,,,,
2005-02-01,,False,2005,2,,,,,,,,,,8.0,,,,,
2005-03-01,,False,2005,3,,,,,,,,,,8.0,,,,,
2005-04-01,,False,2005,4,,,,,,,,,,8.0,,,,,
2005-05-01,,False,2005,5,,,,,,,,,,15.0,,,,,
2005-06-01,,False,2005,6,,,,,,,,,,15.0,,,,,
2005-07-01,,False,2005,7,,,,,,,,,,9.0,,,,,
2005-08-01,,False,2005,8,,,,,,,,,,9.0,,,,,
2005-09-01,,False,2005,9,,,,,,,,,,9.0,,,,,
2005-10-01,,False,2005,10,,,,,,,,,,9.0,,,,,
2005-11-01,,False,2005,11,,,,,,,,,,6.0,,,,,
2005-12-01,,False,2005,12,,,,,,,,,,5.0,,,,,
2006-01-01,,False,2006,1,,,,,,,,,,6.0,,,,,
2006-02-01,,False,2006,2,,,,,,,,,,6.0,,,,,
2006-03-01,,False,2006,3,,,,,,,,,,6.0,,,,,
2006-04-01,,False,2006,4,,,,,,,,,,10.0,,,,,
2006-05-01,,False,2006,5,,,,,,,,,,11.0,,,,,
2006-06-01,,False,2006,6,,,,,,,,,,12.0,,,,,
2006-07-01,,False,2006,7,,,,,,,,,,7.0,,,,,
2006-08-01,,False,2006,8,,,,,,,,,,9.0,,,,,
2006-09-01,,False,2006,9,,,,,,,,,,9.0,,,,,
2006-10-01,,False,2006,10,,,,,,,,,,10.0,,,,,
2006-11-01,,False,2006,11,,,,,,,,,,7.0,,,,,
2006-12-01,,False,2006,12,,,,,,,,,,7.0,,,,,
2007-01-01,,False,2007,1,,,,,,,,,,5.0,,,,,
2007-02-01,,False,2007,2,,,,,,,,,,7.0,,,,,
2007-03-01,,False,2007,3,,,,,,,,,,8.0,,,,,
2007-04-01,,False,2007,4,,,,,,,,,,6.0,,,,,
2007-05-01,,False,2007,5,,,,,,,,,,10.0,,,,,
2007-06-01,,False,2007,6,,,,,,,,,,11.0,,,,,
2007-07-01,,False,2007,7,,,,,,,,,,7.0,,,,,
2007-08-01,,False,2007,8,,,,,,,,,,9.0,,,,,
2007-09-01,,False,2007,9,,,,,,,,,,7.0,,,,,
2007-10-01,,False,2007,10,,,,,,,,,,7.0,,,,,
2007-11-01,,False,2007,11,,,,,,,,,,8.0,,,,,
2007-12-01,,False,2007,12,,,,,,,,,,7.0,,,,,
2008-01-01,,False,2008,1,,,,,,,,,,5.0,,,,,
2008-02-01,,False,2008,2,,,,,,,,,,6.0,,,,,
2008-03-01,,False,2008,3,,,,,,,,,,9.0,,,,,
2008-04-01,,False,2008,4,,,,,,,,,,9.0,,,,,
2008-05-01,,False,2008,5,,,,,,,,,,14.0,,,,,
2008-06-01,,False,2008,6,,,,,,,,,,19.0,,,,,
2008-07-01,,False,2008,7,,,,,,,,,,21.0,,,,,
2008-08-01,,False,2008,8,,,,,,,,,,20.0,,,,,
2008-09-01,,False,2008,9,,,,,,,,,,20.0,,,,,
2008-10-01,,False,2008,10,,,,,,,,,,23.0,,,,,
2008-11-01,,False,2008,11,,,,,,,,,,26.0,,,,,
2008-12-01,,False,2008,12,,,,,,,,,,29.0,,,,,
2009-01-01,,False,2009,1,,,,,,,,,,33.0,,,,,
2009-02-01,,False,2009,2,,,,,,,,,,35.0,,,,,
2009-03-01,,False,2009,3,,,,,,,,,,39.0,,,,,
2009-04-01,,False,2009,4,,,,,,,,,,40.0,,,,,
2009-05-01,,False,2009,5,,,,,,,,,,49.0,,,,,
2009-06-01,,False,2009,6,,,,,,,,,,45.0,,,,,
2009-07-01,,False,2009,7,,,,,,,,,,36.0,,,,,
2009-08-01,,False,2009,8,,,,,,,,,,37.0,,,,,
2009-09-01,,False,2009,9,,,,,,,,,,37.0,,,,,
2009-10-01,,False,2009,10,,,,,,,,,,42.0,,,,,
2009-11-01,,False,2009,11,,,,,,,,,,43.0,,,,,
2009-12-01,,False,2009,12,,,,,,,,,,52.0,,,,,
2010-01-01,,False,2010,1,,,,,,,,,,51.0,,,,,
2010-02-01,,False,2010,2,,,,,,,,,,55.0,,,,,
2010-03-01,,False,2010,3,,,,,,,,,,56.0,,,,,
2010-04-01,,False,2010,4,,,,,,,,,,48.0,,,,,
2010-05-01,,False,2010,5,,,,,,,,,,65.0,,,,,
2010-06-01,,False,2010,6,,,,,,,,,,74.0,,,,,
2010-07-01,,False,2010,7,,,,,,,,,,68.0,,,,,
2010-08-01,,False,2010,8,,,,,,,,,,68.0,,,,,
2010-09-01,,False,2010,9,,,,,,,,,,78.0,,,,,
2010-10-01,,False,2010,10,,,,,,,,,,71.0,,,,,
2010-11-01,,False,2010,11,,,,,,,,,,69.0,,,,,
2010-12-01,,False,2010,12,,,,,,,,,,78.0,,,,,
2011-01-01,,False,2011,1,,,,,,,,,,69.0,,,,,
2011-02-01,,False,2011,2,,,,,,,,,,72.0,,,,,
2011-03-01,,False,2011,3,,,,,,,,,,82.0,,,,,
2011-04-01,,False,2011,4,,,,,,,,,,84.0,,,,,
2011-05-01,,False,2011,5,,,,,,,,,,84.0,,,,,
2011-06-01,,False,2011,6,,,,,,,,,,86.0,,,,,
2011-07-01,,False,2011,7,,,,,,,,,,85.0,,,,,
2011-08-01,,False,2011,8,,,,,,,,,,100.0,,,,,
2011-09-01,,False,2011,9,,,,,,,,,,80.0,,,,,
2011-10-01,,False,2011,10,,,,,,,,,,78.0,,,,,
2011-11-01,,False,2011,11,,,,,,,,,,80.0,,,,,
2011-12-01,,False,2011,12,,,,,,,,,,89.0,,,,,
2012-01-01,,False,2012,1,,,,,,,,,,76.0,,,,,
2012-02-01,,False,2012,2,,,,,,,,,,71.0,,,,,
2012-03-01,,False,2012,3,,,,,,,,,,73.0,,,,,
2012-04-01,,False,2012,4,,,,,,,,,,74.0,,,,,
2012-05-01,,False,2012,5,,,,,,,,,,74.0,,,,,
2012-06-01,,False,2012,6,,,,,,,,,,79.0,,,,,
2012-07-01,,False,2012,7,,,,,,,,,,80.0,,,,,
2012-08-01,,False,2012,8,,,,,,,,,,81.0,,,,,
2012-09-01,,False,2012,9,,,,,,,,,,63.0,,,,,
2012-10-01,,False,2012,10,,,,,,,,,,63.0,,,,,
2012-11-01,,False,2012,11,,,,,,,,,,62.0,,,,,
2012-12-01,,False,2012,12,,,,,,,,,,74.0,,,,,
2013-01-01,,False,2013,1,,,,,,,,,,64.0,,,,,
2013-02-01,,False,2013,2,,,,,,,,,,59.0,,,,,
2013-03-01,,False,2013,3,,,,,,,,,,60.0,,,,,
2013-04-01,,False,2013,4,,,,,,,,,,54.0,,,,,
2013-05-01,,False,2013,5,,,,,,,,,,57.0,,,,,
2013-06-01,,False,2013,6,,,,,,,,,,59.0,,,,,
2013-07-01,,False,2013,7,,,,,,,,,,60.0,,,,,
2013-08-01,,False,2013,8,,,,,,,,,,48.0,,,,,
2013-09-01,,False,2013,9,,,,,,,,,,35.0,,,,,
2013-10-01,,False,2013,10,,,,,,,,,,36.0,,,,,
2013-11-01,,False,2013,11,,,,,,,,,,38.0,,,,,
2013-12-01,,False,2013,12,,,,,,,,,,44.0,,,,,
2014-01-01,,False,2014,1,,,,,,,,,,42.0,,,,,
2014-02-01,,False,2014,2,,,,,,,,,,40.0,,,,,
2014-03-01,,False,2014,3,,,,,,,,,,42.0,,,,,
2014-04-01,,False,2014,4,,,,,,,,,,41.0,,,,,
2014-05-01,,False,2014,5,,,,,,,,,,46.0,,,,,
2014-06-01,,False,2014,6,,,,,,,,,,55.0,,,,,
2014-07-01,,False,2014,7,,,,,,,,,,64.0,,,,,
2014-08-01,,False,2014,8,,,,,,,,,,53.0,,,,,
2014-09-01,,False,2014,9,,,,,,,,,,41.0,,,,,
2014-10-01,,False,2014,10,,,,,,,,,,37.0,,,,,
2014-11-01,,False,2014,11,,,,,,,,,,36.0,,,,,
2014-12-01,,False,2014,12,,,,,,,,,,42.0,,,,,
2015-01-01,,False,2015,1,,,,,,,,,,35.0,,,,,
2015-02-01,,False,2015,2,,,,,,,,,,34.0,,,,,
2015-03-01,,False,2015,3,,,,,,,,,,33.0,,,,,
2015-04-01,,False,2015,4,,,,,,,,,,31.0,,,,,
2015-05-01,,False,2015,5,,,,,,,,,,33.0,,,,,
2015-06-01,,False,2015,6,,,,,,,,,,38.0,,,,,
2015-07-01,,False,2015,7,,,,,,,,,,41.0,,,,,
2015-08-01,,False,2015,8,,,,,,,,,,31.0,,,,,
2015-09-01,,False,2015,9,,,,,,,,,,31.0,,,,,
2015-10-01,,False,2015,10,,,,,,,,,,31.0,,,,,
2015-11-01,,False,2015,11,,,,,,,,,,32.0,,,,,
2015-12-01,,False,2015,12,,,,,,,,,,38.0,,,,,
2016-01-01,,False,2016,1,,,,,,,,,,31.0,,,,,
2016-02-01,,False,2016,2,,,,,,,,,,31.0,,,,,
2016-03-01,,False,2016,3,,,,,,,,,,32.0,,,,,
2016-04-01,,False,2016,4,,,,,,,,,,33.0,,,,,
2016-05-01,,False,2016,5,,,,,,,,,,36.0,,,,,
2016-06-01,,False,2016,6,,,,,,,,,,40.0,,,,,
2016-07-01,,False,2016,7,,,,,,,,,,35.0,,,,,
2016-08-01,,False,2016,8,,,,,,,,,,26.0,,,,,
2016-09-01,,False,2016,9,,,,,,,,,,23.0,,,,,
2016-10-01,,False,2016,10,,,,,,,,,,24.0,,,,,
2016-11-01,,False,2016,11,,,,,,,,,,25.0,,,,,
2016-12-01,,False,2016,12,,,,,,,,,,30.0,,,,,
2017-01-01,,False,2017,1,,,,,,,,,,27.0,,,,,
2017-02-01,,False,2017,2,,,,,,,,,,26.0,,,,,
2017-03-01,,False,2017,3,,,,,,,,,,25.0,,,,,
2017-04-01,,False,2017,4,,,,,,,,,,26.0,,,,,
2017-05-01,,False,2017,5,,,,,,,,,,29.0,,,,,
2017-06-01,,False,2017,6,,,,,,,,,,31.0,,,,,
2017-07-01,,False,2017,7,,,,,,,,,,24.0,,,,,
2017-08-01,,False,2017,8,,,,,,,,,,21.0,,,,,
2017-09-01,,False,2017,9,,,,,,,,,,20.0,,,,,
2017-10-01,,False,2017,10,,,,,,,,,,19.0,,,,,
2017-11-01,,False,2017,11,,,,,,,,,,17.0,,,,,
2017-12-01,,False,2017,12,,,,,,,,,,20.0,,,,,
2018-01-01,,False,2018,1,,,,,,,,,,17.0,,,,,
2018-02-01,,False,2018,2,,,,,,,,,,17.0,,,,,
2018-03-01,,False,2018,3,,,,,,,,,,18.0,,,,,
2018-04-01,,False,2018,4,,,,,,,,,,19.0,,,,,
2018-05-01,,False,2018,5,,,,,,,,,,22.0,,,,,
2018-06-01,,False,2018,6,,,,,,,,,,21.0,,,,,
2018-07-01,,False,2018,7,,,,,,,,,,15.0,,,,,
2018-08-01,,False,2018,8,,,,,,,,,,15.0,,,,,
2018-09-01,,False,2018,9,,,,,,,,,,14.0,,,,,
2018-10-01,,False,2018,10,,,,,,,,,,14.0,,,,,
2018-11-01,,False,2018,11,,,,,,,,,,16.0,,,,,
2018-12-01,,False,2018,12,,,,,,,,,,17.0,,,,,
2019-01-01,,False,2019,1,,,,,,,,,,15.0,,,,,
2019-02-01,,False,2019,2,,,,,,,,,,15.0,,,,,
2019-03-01,,False,2019,3,,,,,,,,,,14.0,,,,,
2019-04-01,,False,2019,4,,,,,,,,,,15.0,,,,,
2019-05-01,,False,2019,5,,,,,,,,,,20.0,,,,,
2019-06-01,,False,2019,6,,,,,,,,,,17.0,,,,,
2019-07-01,,False,2019,7,,,,,,,,,,15.0,,,,,
2019-08-01,,False,2019,8,,,,,,,,,,15.0,,,,,
2019-09-01,,False,2019,9,,,,,,,,,,16.0,,,,,
2019-10-01,,False,2019,10,,,,,,,,,,13.0,,,,,
2019-11-01,,False,2019,11,,,,,,,,,,13.0,,,,,
2019-12-01,,False,2019,12,,,,,,,,,,13.0,,,,,
2020-01-01,,False,2020,1,,,,,,,,,,12.0,,,,,
2020-02-01,,False,2020,2,,,,,,,,,,15.0,,,,,
2020-03-01,,False,2020,3,,,,,,,,,,14.0,,,,,
2020-04-01,,False,2020,4,,,,,,,,,,16.0,,,,,
2020-05-01,,False,2020,5,,,,,,,,,,19.0,,,,,
2020-06-01,,False,2020,6,,,,,,,,,,20.0,,,,,
2020-07-01,,False,2020,7,,,,,,,,,,21.0,,,,,
2020-08-01,,False,2020,8,,,,,,,,,,23.0,,,,,
2020-09-01,,False,2020,9,,,,,,,,,,25.0,,,,,
2020-10-01,,False,2020,10,,,,,,,,,,23.0,,,,,
2020-11-01,,False,2020,11,,,,,,,,,,26.0,,,,,
2020-12-01,,True,2020,12,,,,,,,,,,31.0,,,,,
2004-01-01,,False,2004,1,,,,,,,,,,,85.0,,,,
2004-02-01,,False,2004,2,,,,,,,,,,,91.0,,,,
2004-03-01,,False,2004,3,,,,,,,,,,,92.0,,,,
2004-04-01,,False,2004,4,,,,,,,,,,,90.0,,,,
2004-05-01,,False,2004,5,,,,,,,,,,,83.0,,,,
2004-06-01,,False,2004,6,,,,,,,,,,,80.0,,,,
2004-07-01,,False,2004,7,,,,,,,,,,,82.0,,,,
2004-08-01,,False,2004,8,,,,,,,,,,,84.0,,,,
2004-09-01,,False,2004,9,,,,,,,,,,,82.0,,,,
2004-10-01,,False,2004,10,,,,,,,,,,,91.0,,,,
2004-11-01,,False,2004,11,,,,,,,,,,,88.0,,,,
2004-12-01,,False,2004,12,,,,,,,,,,,76.0,,,,
2005-01-01,,False,2005,1,,,,,,,,,,,86.0,,,,
2005-02-01,,False,2005,2,,,,,,,,,,,85.0,,,,
2005-03-01,,False,2005,3,,,,,,,,,,,87.0,,,,
2005-04-01,,False,2005,4,,,,,,,,,,,87.0,,,,
2005-05-01,,False,2005,5,,,,,,,,,,,79.0,,,,
2005-06-01,,False,2005,6,,,,,,,,,,,78.0,,,,
2005-07-01,,False,2005,7,,,,,,,,,,,74.0,,,,
2005-08-01,,False,2005,8,,,,,,,,,,,74.0,,,,
2005-09-01,,False,2005,9,,,,,,,,,,,76.0,,,,
2005-10-01,,False,2005,10,,,,,,,,,,,75.0,,,,
2005-11-01,,False,2005,11,,,,,,,,,,,76.0,,,,
2005-12-01,,False,2005,12,,,,,,,,,,,65.0,,,,
2006-01-01,,False,2006,1,,,,,,,,,,,72.0,,,,
2006-02-01,,False,2006,2,,,,,,,,,,,76.0,,,,
2006-03-01,,False,2006,3,,,,,,,,,,,77.0,,,,
2006-04-01,,False,2006,4,,,,,,,,,,,75.0,,,,
2006-05-01,,False,2006,5,,,,,,,,,,,70.0,,,,
2006-06-01,,False,2006,6,,,,,,,,,,,65.0,,,,
2006-07-01,,False,2006,7,,,,,,,,,,,63.0,,,,
2006-08-01,,False,2006,8,,,,,,,,,,,64.0,,,,
2006-09-01,,False,2006,9,,,,,,,,,,,67.0,,,,
2006-10-01,,False,2006,10,,,,,,,,,,,65.0,,,,
2006-11-01,,False,2006,11,,,,,,,,,,,63.0,,,,
2006-12-01,,False,2006,12,,,,,,,,,,,57.0,,,,
2007-01-01,,False,2007,1,,,,,,,,,,,64.0,,,,
2007-02-01,,False,2007,2,,,,,,,,,,,64.0,,,,
2007-03-01,,False,2007,3,,,,,,,,,,,64.0,,,,
2007-04-01,,False,2007,4,,,,,,,,,,,63.0,,,,
2007-05-01,,False,2007,5,,,,,,,,,,,62.0,,,,
2007-06-01,,False,2007,6,,,,,,,,,,,58.0,,,,
2007-07-01,,False,2007,7,,,,,,,,,,,58.0,,,,
2007-08-01,,False,2007,8,,,,,,,,,,,59.0,,,,
2007-09-01,,False,2007,9,,,,,,,,,,,62.0,,,,
2007-10-01,,False,2007,10,,,,,,,,,,,63.0,,,,
2007-11-01,,False,2007,11,,,,,,,,,,,60.0,,,,
2007-12-01,,False,2007,12,,,,,,,,,,,53.0,,,,
2008-01-01,,False,2008,1,,,,,,,,,,,59.0,,,,
2008-02-01,,False,2008,2,,,,,,,,,,,61.0,,,,
2008-03-01,,False,2008,3,,,,,,,,,,,58.0,,,,
2008-04-01,,False,2008,4,,,,,,,,,,,60.0,,,,
2008-05-01,,False,2008,5,,,,,,,,,,,59.0,,,,
2008-06-01,,False,2008,6,,,,,,,,,,,55.0,,,,
2008-07-01,,False,2008,7,,,,,,,,,,,58.0,,,,
2008-08-01,,False,2008,8,,,,,,,,,,,56.0,,,,
2008-09-01,,False,2008,9,,,,,,,,,,,58.0,,,,
2008-10-01,,False,2008,10,,,,,,,,,,,58.0,,,,
2008-11-01,,False,2008,11,,,,,,,,,,,57.0,,,,
2008-12-01,,False,2008,12,,,,,,,,,,,51.0,,,,
2009-01-01,,False,2009,1,,,,,,,,,,,56.0,,,,
2009-02-01,,False,2009,2,,,,,,,,,,,59.0,,,,
2009-03-01,,False,2009,3,,,,,,,,,,,61.0,,,,
2009-04-01,,False,2009,4,,,,,,,,,,,59.0,,,,
2009-05-01,,False,2009,5,,,,,,,,,,,56.0,,,,
2009-06-01,,False,2009,6,,,,,,,,,,,54.0,,,,
2009-07-01,,False,2009,7,,,,,,,,,,,56.0,,,,
2009-08-01,,False,2009,8,,,,,,,,,,,54.0,,,,
2009-09-01,,False,2009,9,,,,,,,,,,,56.0,,,,
2009-10-01,,False,2009,10,,,,,,,,,,,61.0,,,,
2009-11-01,,False,2009,11,,,,,,,,,,,58.0,,,,
2009-12-01,,False,2009,12,,,,,,,,,,,51.0,,,,
2010-01-01,,False,2010,1,,,,,,,,,,,55.0,,,,
2010-02-01,,False,2010,2,,,,,,,,,,,56.0,,,,
