State,Abbrev,City,Population,"Violent crime","Murder and nonnegligent manslaughter",Rape1,Robbery,"Aggravated assault","Property crime",Burglary,"Larceny- theft",Arson2,"Motor vehicle theft",Total,Per_1k
OHIO,OH,Canton,"70,605",845,3,98,189,555,"3,790",970,"2,517",19,303,9289,131.5629205
OHIO,OH,Carey,"3,564",1,0,0,0,1,7,3,4,0,0,16,4.489337823
OHIO,OH,Carlisle,"5,393",4,0,0,1,3,23,6,13,0,4,54,10.01297979
OHIO,OH,Centerville,"23,757",8,0,3,0,5,292,30,252,2,10,602,25.33989982
OHIO,OH,Chagrin Falls,"3,973",3,0,0,0,3,15,2,13,0,0,36,9.061162849
OHIO,OH,Chardon,"5,174",3,0,0,0,3,94,2,91,0,1,194,37.49516815
OHIO,OH,Chillicothe,"21,441",104,0,10,21,73,"1,622",220,"1,345",4,57,3456,161.1865118
OHIO,OH,Cincinnati6,"301,952","2,535",57,293,897,"1,288","13,710","2,978","9,422",,"1,310",32490,107.5998834
OHIO,OH,Circleville,"13,993",43,1,16,6,20,530,72,431,1,27,1147,81.96955621
OHIO,OH,Clayton,"13,209",5,0,0,3,2,135,11,101,0,23,280,21.19766826
OHIO,OH,"Clay Township, Montgomery County","4,238",1,1,0,0,0,21,8,13,0,0,44,10.38225578
OHIO,OH,Clearcreek Township,"15,765",4,0,0,0,4,48,7,41,0,0,104,6.596891849
OHIO,OH,Cleveland,"384,666","5,576",86,461,"1,772","3,257","16,970","4,658","9,342",165,"2,970",45257,117.6527169
OHIO,OH,Cleveland Heights,"44,413",93,3,11,48,31,711,63,552,5,96,1613,36.31819512
OHIO,OH,Clyde,"6,182",4,0,2,2,0,98,18,76,0,4,204,32.99902944
OHIO,OH,Coitsville Township,"1,331",3,0,0,1,2,25,12,12,2,1,58,43.57625845
OHIO,OH,Coldwater,"4,515",8,1,6,0,1,35,0,35,0,0,86,19.04761905
OHIO,OH,Columbiana,"6,218",5,0,0,0,5,33,5,25,0,3,76,12.22257961
OHIO,OH,Columbus6,"892,576","4,416",99,820,"1,922","1,575","31,512","6,271","21,323",,"3,918",71856,80.50406912
OHIO,OH,Commercial Point,"1,636",0,0,0,0,0,15,4,11,0,0,30,18.33740831
OHIO,OH,Conneaut,"12,616",19,0,5,0,14,256,51,200,0,5,550,43.59543437
OHIO,OH,Cortland,"6,759",1,0,0,0,1,60,3,56,0,1,122,18.0500074
OHIO,OH,Covington,"2,666",0,0,0,0,0,17,4,13,0,0,34,12.7531883
OHIO,OH,Crestline,"4,396",4,0,0,0,4,46,17,26,0,3,100,22.74795268
OHIO,OH,Cuyahoga Falls,"49,201",57,0,18,8,31,"1,040",73,933,1,34,2195,44.61291437
OHIO,OH,Danville,"1,003",0,0,0,0,0,24,4,17,0,3,48,47.85643071
OHIO,OH,Dayton,"140,094","1,291",37,167,403,684,"6,323","1,697","3,831",44,795,15272,109.0125202
OHIO,OH,Deer Park,"5,671",2,0,0,1,1,37,2,33,0,2,78,13.75418797
OHIO,OH,Defiance,"16,620",25,0,15,0,10,313,46,254,5,13,681,40.97472924
OHIO,OH,Delaware,"39,944",64,1,31,12,20,601,78,496,4,27,1334,33.39675546
OHIO,OH,Delphos8,"6,954",,1,,1,1,144,7,134,0,3,291,41.84641933
OHIO,OH,Dennison,"2,607",2,0,1,0,1,8,1,7,0,0,20,7.671653241
OHIO,OH,Dover,"12,752",11,0,4,4,3,97,16,74,0,7,216,16.93851945
OHIO,OH,Dublin,"48,570",29,1,11,6,11,413,84,311,0,18,884,18.20053531
OHIO,OH,East Cleveland,"17,127",112,4,7,52,49,311,98,115,17,98,863,50.38827582
OHIO,OH,Eastlake,"18,111",7,0,0,2,5,399,32,351,1,16,813,44.88984595
OHIO,OH,Englewood,"13,474",14,0,6,5,3,400,27,362,3,11,831,61.67433576
OHIO,OH,Euclid,"47,048",291,6,27,86,172,"1,224",196,864,6,164,3036,64.52984186
OHIO,OH,Evendale,"2,863",2,0,0,1,1,192,7,177,1,8,389,135.8714635
OHIO,OH,Fairborn,"33,604",106,2,26,15,63,673,144,494,9,35,1567,46.63135341
OHIO,OH,Fairfax,"1,709",0,0,0,0,0,309,4,304,0,1,618,361.6149795
OHIO,OH,Fairfield,"42,568",84,2,11,13,58,909,97,762,3,50,1989,46.72523962
OHIO,OH,Fairfield Township,"22,789",19,0,4,4,11,681,45,626,2,10,1402,61.52090921
OHIO,OH,Fairview Park,"16,248",16,0,2,3,11,140,17,116,1,7,313,19.2639094
OHIO,OH,Fayette,"1,246",0,0,0,0,0,12,2,9,0,1,24,19.26163724
OHIO,OH,Findlay,"41,351",90,5,37,12,36,"1,043",145,872,3,26,2269,54.87170806
OHIO,OH,Fredericktown,"2,498",1,0,0,0,1,34,8,26,0,0,70,28.02241793
OHIO,OH,Fremont8,"16,125",,0,,7,13,870,244,612,0,14,1760,109.1472868
OHIO,OH,Gahanna,"35,596",31,1,10,11,9,588,70,484,5,34,1243,34.91965389
OHIO,OH,Galion,"9,957",17,0,5,2,10,220,26,190,1,4,475,47.70513207
OHIO,OH,Gallipolis,"3,402",18,0,4,3,11,327,44,269,1,14,691,203.1158142
OHIO,OH,Garrettsville,"2,315",2,0,1,0,1,22,1,21,0,0,48,20.73434125
OHIO,OH,Gates Mills,"2,234",1,0,0,1,0,9,3,6,0,0,20,8.952551477
OHIO,OH,Geneva-on-the-Lake,"1,202",8,0,0,0,8,33,8,23,0,2,82,68.21963394
OHIO,OH,Georgetown,"4,282",6,1,0,0,5,109,20,83,0,6,230,53.71321812
OHIO,OH,Germantown,"5,499",2,0,0,0,2,50,5,42,1,3,105,19.0943808
OHIO,OH,Girard,"9,304",28,0,2,2,24,232,44,177,1,11,521,55.99742046
OHIO,OH,Glouster,"1,806",3,0,1,0,2,31,13,18,0,0,68,37.65227021
OHIO,OH,"Goshen Township, Clermont County","16,177",11,0,5,0,6,154,30,110,0,14,330,20.39933239
OHIO,OH,"Goshen Township, Mahoning County","3,110",5,0,0,0,5,56,16,35,0,5,122,39.22829582
OHIO,OH,Grafton,"5,953",2,0,0,0,2,31,5,25,1,1,67,11.2548295
OHIO,OH,Grandview Heights,"7,977",3,0,1,2,0,112,15,89,0,8,230,28.83289457
OHIO,OH,Granville,"5,787",4,0,2,0,2,22,6,16,0,0,52,8.985657508
OHIO,OH,Greenfield,"4,543",13,0,3,1,9,135,31,84,1,20,297,65.37530266
OHIO,OH,Greenhills,"3,595",1,0,0,0,1,14,2,12,0,0,30,8.344923505
OHIO,OH,Greenville,"12,707",48,0,17,8,23,226,37,159,17,30,565,44.46368144
OHIO,OH,Grove City,"41,833",43,0,11,19,13,"1,156",83,"1,039",4,34,2402,57.41878421
OHIO,OH,Groveport,"5,656",25,0,2,3,20,128,17,103,1,8,307,54.27864215
OHIO,OH,Hamilton,"62,059",315,5,47,114,149,"2,686",644,"1,851",42,191,6044,97.39119225
OHIO,OH,"Hamilton Township, Warren County","23,330",11,0,6,0,5,91,8,74,1,9,205,8.786969567
OHIO,OH,Harrison,"11,513",2,0,0,1,1,156,10,139,0,7,316,27.44723356
OHIO,OH,Hartville,"3,036",1,1,0,0,0,54,2,51,0,1,110,36.23188406
OHIO,OH,Heath,"10,774",25,1,7,2,15,546,66,461,3,19,1145,106.2743642
OHIO,OH,Highland Heights8,"8,438",,0,,0,2,89,5,83,0,1,180,21.33206921
OHIO,OH,Hilliard,"37,184",35,0,10,8,17,242,46,180,3,16,557,14.9795611
OHIO,OH,Hillsboro,"6,499",15,1,3,1,10,136,19,108,0,9,302,46.46868749
OHIO,OH,Hinckley Township,"8,029",4,0,1,1,2,21,5,11,0,5,50,6.227425582
OHIO,OH,Holland,"1,645",8,0,0,7,1,513,3,508,0,2,1042,633.4346505
OHIO,OH,Howland Township,"16,449",10,0,3,3,4,350,46,299,0,5,720,43.77165785
OHIO,OH,Huber Heights,"37,969",57,2,17,16,22,916,107,731,5,78,1951,51.38402381
OHIO,OH,Hudson,"22,242",1,0,0,0,1,126,16,104,0,6,254,11.41983635
OHIO,OH,Huron,"6,893",1,0,1,0,0,68,6,62,0,0,138,20.02031046
OHIO,OH,Independence,"7,135",12,0,2,4,6,125,12,111,1,2,275,38.54239664
OHIO,OH,Indian Hill,"5,883",1,0,1,0,0,39,8,28,0,3,80,13.59850416
OHIO,OH,Ironton,"10,666",25,0,10,5,10,340,50,179,0,111,730,68.44177761
OHIO,OH,Jackson,"6,231",3,0,0,2,1,161,17,140,0,4,328,52.64002568
OHIO,OH,"Jackson Township, Mahoning County","2,026",5,0,1,0,4,44,7,34,0,3,98,48.37117473
OHIO,OH,"Jackson Township, Montgomery County","3,674",4,0,2,0,2,18,7,10,0,1,44,11.9760479
OHIO,OH,"Jackson Township, Stark County","40,416",84,1,23,22,38,"1,111",156,933,4,22,2394,59.23396675
OHIO,OH,Jamestown,"2,098",2,0,0,2,0,43,11,30,0,2,90,42.89799809
OHIO,OH,Johnstown,"5,054",4,0,3,0,1,32,0,32,0,0,72,14.24614167
OHIO,OH,Kent,"30,065",36,0,3,9,24,421,79,330,3,12,917,30.50058207
OHIO,OH,Kenton,"8,114",29,0,10,5,14,313,54,256,4,3,688,84.79171802
OHIO,OH,Kettering,"55,038",54,0,19,16,19,838,168,631,8,39,1792,32.55932265
OHIO,OH,Kirtland,"6,819",0,0,0,0,0,28,3,25,0,0,56,8.212347852
OHIO,OH,Kirtland Hills,641,0,0,0,0,0,0,0,0,0,0,0,0
OHIO,OH,Lakemore,"3,074",2,0,0,1,1,102,11,88,1,3,209,67.98959011
OHIO,OH,Lakewood,"50,078",58,2,5,27,24,674,102,522,3,50,1467,29.29430089
OHIO,OH,Lancaster,"40,498",116,0,44,21,51,"1,687",262,"1,369",10,56,3616,89.28835992
OHIO,OH,Lawrence Township,"8,273",6,0,2,0,4,65,17,45,0,3,142,17.16426931
OHIO,OH,Lebanon4,"20,696",41,0,21,3,17,365,36,311,0,18,812,39.23463471
